1.000000000000000056e-01,0.000000000000000000e+00
1.100000000000000006e-01,0.000000000000000000e+00
1.199999999999999956e-01,0.000000000000000000e+00
1.300000000000000044e-01,0.000000000000000000e+00
1.400000000000000133e-01,0.000000000000000000e+00
1.499999999999999944e-01,0.000000000000000000e+00
1.600000000000000033e-01,0.000000000000000000e+00
1.700000000000000122e-01,0.000000000000000000e+00
1.799999999999999933e-01,0.000000000000000000e+00
1.900000000000000022e-01,5.208081054687500000e+01
2.000000000000000111e-01,5.876855468750000000e+01
2.099999999999999922e-01,6.520202636718750000e+01
2.200000000000000011e-01,6.762927246093750000e+01
2.300000000000000100e-01,0.000000000000000000e+00
2.399999999999999911e-01,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00
2.600000000000000089e-01,0.000000000000000000e+00
2.700000000000000178e-01,0.000000000000000000e+00
2.800000000000000266e-01,0.000000000000000000e+00
2.899999999999999800e-01,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00
3.099999999999999978e-01,0.000000000000000000e+00
3.200000000000000067e-01,0.000000000000000000e+00
3.300000000000000155e-01,0.000000000000000000e+00
3.400000000000000244e-01,0.000000000000000000e+00
3.499999999999999778e-01,0.000000000000000000e+00
3.599999999999999867e-01,0.000000000000000000e+00
3.699999999999999956e-01,0.000000000000000000e+00
3.800000000000000044e-01,0.000000000000000000e+00
3.900000000000000133e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
4.099999999999999756e-01,0.000000000000000000e+00
4.199999999999999845e-01,0.000000000000000000e+00
4.299999999999999933e-01,0.000000000000000000e+00
4.400000000000000022e-01,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00
4.600000000000000200e-01,0.000000000000000000e+00
4.699999999999999734e-01,0.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00
4.899999999999999911e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00
5.100000000000000089e-01,0.000000000000000000e+00
5.200000000000000178e-01,0.000000000000000000e+00
5.300000000000000266e-01,0.000000000000000000e+00
5.400000000000000355e-01,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00
5.600000000000000533e-01,0.000000000000000000e+00
5.699999999999999512e-01,0.000000000000000000e+00
5.799999999999999600e-01,0.000000000000000000e+00
5.899999999999999689e-01,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00
6.099999999999999867e-01,0.000000000000000000e+00
6.300000000000000044e-01,0.000000000000000000e+00
6.400000000000000133e-01,0.000000000000000000e+00
6.500000000000000222e-01,0.000000000000000000e+00
6.600000000000000311e-01,2.215363769531250000e+02
6.700000000000000400e-01,2.215363769531250000e+02
6.800000000000000488e-01,0.000000000000000000e+00
6.899999999999999467e-01,0.000000000000000000e+00
6.999999999999999556e-01,0.000000000000000000e+00
7.099999999999999645e-01,0.000000000000000000e+00
7.199999999999999734e-01,0.000000000000000000e+00
7.299999999999999822e-01,0.000000000000000000e+00
7.399999999999999911e-01,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00
7.600000000000000089e-01,0.000000000000000000e+00
7.700000000000000178e-01,0.000000000000000000e+00
7.800000000000000266e-01,0.000000000000000000e+00
7.900000000000000355e-01,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00
8.100000000000000533e-01,0.000000000000000000e+00
8.199999999999999512e-01,0.000000000000000000e+00
8.299999999999999600e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.699999999999999956e-01,0.000000000000000000e+00
8.800000000000000044e-01,0.000000000000000000e+00
8.900000000000000133e-01,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00
9.100000000000000311e-01,0.000000000000000000e+00
9.200000000000000400e-01,0.000000000000000000e+00
9.300000000000000488e-01,0.000000000000000000e+00
9.399999999999999467e-01,0.000000000000000000e+00
9.499999999999999556e-01,0.000000000000000000e+00
9.599999999999999645e-01,0.000000000000000000e+00
9.699999999999999734e-01,0.000000000000000000e+00
9.799999999999999822e-01,0.000000000000000000e+00
9.899999999999999911e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.010000000000000009e+00,0.000000000000000000e+00
1.020000000000000018e+00,0.000000000000000000e+00
1.030000000000000027e+00,0.000000000000000000e+00
1.040000000000000036e+00,0.000000000000000000e+00
1.060000000000000053e+00,0.000000000000000000e+00
1.070000000000000062e+00,0.000000000000000000e+00
1.080000000000000071e+00,0.000000000000000000e+00
1.090000000000000080e+00,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00
1.110000000000000098e+00,0.000000000000000000e+00
1.120000000000000107e+00,0.000000000000000000e+00
1.129999999999999893e+00,0.000000000000000000e+00
1.139999999999999902e+00,0.000000000000000000e+00
1.149999999999999911e+00,0.000000000000000000e+00
1.159999999999999920e+00,0.000000000000000000e+00
1.169999999999999929e+00,0.000000000000000000e+00
1.179999999999999938e+00,0.000000000000000000e+00
1.189999999999999947e+00,0.000000000000000000e+00
1.199999999999999956e+00,0.000000000000000000e+00
1.209999999999999964e+00,0.000000000000000000e+00
1.219999999999999973e+00,0.000000000000000000e+00
1.229999999999999982e+00,0.000000000000000000e+00
1.239999999999999991e+00,0.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00
1.260000000000000009e+00,0.000000000000000000e+00
1.270000000000000018e+00,0.000000000000000000e+00
1.280000000000000027e+00,0.000000000000000000e+00
1.290000000000000036e+00,0.000000000000000000e+00
1.300000000000000044e+00,0.000000000000000000e+00
1.310000000000000053e+00,0.000000000000000000e+00
1.320000000000000062e+00,0.000000000000000000e+00
1.330000000000000071e+00,0.000000000000000000e+00
1.340000000000000080e+00,0.000000000000000000e+00
1.350000000000000089e+00,0.000000000000000000e+00
1.360000000000000098e+00,0.000000000000000000e+00
1.370000000000000107e+00,0.000000000000000000e+00
1.379999999999999893e+00,0.000000000000000000e+00
1.389999999999999902e+00,0.000000000000000000e+00
1.399999999999999911e+00,0.000000000000000000e+00
1.409999999999999920e+00,0.000000000000000000e+00
1.449999999999999956e+00,0.000000000000000000e+00
1.459999999999999964e+00,0.000000000000000000e+00
1.469999999999999973e+00,0.000000000000000000e+00
1.479999999999999982e+00,0.000000000000000000e+00
1.489999999999999991e+00,0.000000000000000000e+00
1.500000000000000000e+00,0.000000000000000000e+00
1.510000000000000009e+00,0.000000000000000000e+00
1.520000000000000018e+00,0.000000000000000000e+00
1.530000000000000027e+00,0.000000000000000000e+00
1.540000000000000036e+00,0.000000000000000000e+00
1.550000000000000044e+00,0.000000000000000000e+00
1.560000000000000053e+00,0.000000000000000000e+00
1.570000000000000062e+00,0.000000000000000000e+00
1.580000000000000071e+00,0.000000000000000000e+00
1.590000000000000080e+00,0.000000000000000000e+00
1.600000000000000089e+00,0.000000000000000000e+00
1.610000000000000098e+00,0.000000000000000000e+00
1.620000000000000107e+00,0.000000000000000000e+00
1.629999999999999893e+00,0.000000000000000000e+00
1.639999999999999902e+00,0.000000000000000000e+00
1.649999999999999911e+00,0.000000000000000000e+00
1.659999999999999920e+00,0.000000000000000000e+00
1.669999999999999929e+00,0.000000000000000000e+00
1.679999999999999938e+00,0.000000000000000000e+00
1.689999999999999947e+00,0.000000000000000000e+00
1.699999999999999956e+00,0.000000000000000000e+00
1.709999999999999964e+00,0.000000000000000000e+00
1.719999999999999973e+00,0.000000000000000000e+00
1.729999999999999982e+00,0.000000000000000000e+00
1.739999999999999991e+00,0.000000000000000000e+00
1.750000000000000000e+00,0.000000000000000000e+00
1.760000000000000009e+00,0.000000000000000000e+00
1.770000000000000018e+00,0.000000000000000000e+00
1.780000000000000027e+00,0.000000000000000000e+00
1.790000000000000036e+00,0.000000000000000000e+00
1.800000000000000044e+00,0.000000000000000000e+00
1.810000000000000053e+00,0.000000000000000000e+00
1.820000000000000062e+00,0.000000000000000000e+00
1.830000000000000071e+00,0.000000000000000000e+00
1.840000000000000080e+00,0.000000000000000000e+00
1.850000000000000089e+00,0.000000000000000000e+00
1.860000000000000098e+00,0.000000000000000000e+00
1.870000000000000107e+00,0.000000000000000000e+00
1.879999999999999893e+00,0.000000000000000000e+00
1.889999999999999902e+00,0.000000000000000000e+00
1.899999999999999911e+00,0.000000000000000000e+00
1.909999999999999920e+00,0.000000000000000000e+00
